event,fname,dist,azimuth,back_azimuth,pkppre_SNR,pkpdf_SNR,array
2009-04-09T08:10:54.020Z,example_data/2009-04-09T08:10:54.020Z_UU_SRU_BHZ.SAC,129.27663,25.099192,327.1788,1.4855144221477583,39.94923326246508,2009-04-09T08:10:54.020Z_0
2009-04-09T08:10:54.020Z,example_data/2009-04-09T08:10:54.020Z_TA_U20A_BHZ.SAC,132.43304,25.24994,328.3018,0.9723702496859232,33.04171426013336,2009-04-09T08:10:54.020Z_0
2009-04-09T08:10:54.020Z,example_data/2009-04-09T08:10:54.020Z_IM_TX31_BHZ.SAC,140.55344,25.28761,330.90073,0.8965849384567567,14.208047655058287,2009-04-09T08:10:54.020Z_0
2009-04-09T08:10:54.020Z,example_data/2009-04-09T08:10:54.020Z_IM_TX32_BHZ.SAC,140.5537,25.287838,330.90054,0.914059752330925,14.29240285837051,2009-04-09T08:10:54.020Z_0
2009-04-09T08:10:54.020Z,example_data/2009-04-09T08:10:54.020Z_US_MNTX_BHZ.SAC,137.77383,25.474842,329.89258,1.034794849306912,18.175808108209456,2009-04-09T08:10:54.020Z_0
2009-04-09T08:10:54.020Z,example_data/2009-04-09T08:10:54.020Z_TA_S18A_BHZ.SAC,130.69376,25.646988,327.15405,0.8029329993275709,15.73266558807752,2009-04-09T08:10:54.020Z_0
2009-04-09T08:10:54.020Z,example_data/2009-04-09T08:10:54.020Z_TA_626A_BHZ.SAC,140.1634,25.674368,330.3751,1.0974371942577752,20.736634954545824,2009-04-09T08:10:54.020Z_0
2009-04-09T08:10:54.020Z,example_data/2009-04-09T08:10:54.020Z_TA_P16A_BHZ.SAC,128.37674,25.691713,326.08994,1.2236349527242385,29.16056422344797,2009-04-09T08:10:54.020Z_0
2009-04-09T08:10:54.020Z,example_data/2009-04-09T08:10:54.020Z_TA_324A_BHZ.SAC,137.95102,25.77713,329.61594,2.170739336606851,13.670007504064806,2009-04-09T08:10:54.020Z_0
2009-04-09T08:10:54.020Z,example_data/2009-04-09T08:10:54.020Z_TA_Q16A_BHZ.SAC,129.16139,25.78052,326.3419,1.3183380992485851,16.085968293017626,2009-04-09T08:10:54.020Z_0
2009-04-09T08:10:54.020Z,example_data/2009-04-09T08:10:54.020Z_US_DUG_BHZ.SAC,127.392296,26.20004,325.04056,0.7063336024033984,29.83018766237019,2009-04-09T08:10:54.020Z_0
2009-04-09T08:10:54.020Z,example_data/2009-04-09T08:10:54.020Z_TA_P15A_BHZ.SAC,128.13905,26.22268,325.3682,0.9702144463604944,13.119847006474082,2009-04-09T08:10:54.020Z_0
2009-04-09T08:10:54.020Z,example_data/2009-04-09T08:10:54.020Z_TA_Z21A_BHZ.SAC,135.39926,26.674883,327.79623,1.69353568127395,14.28365970475536,2009-04-09T08:10:54.020Z_0
2009-04-09T08:10:54.020Z,example_data/2009-04-09T08:10:54.020Z_TA_W18A_BHZ.SAC,132.9538,27.304888,326.2014,0.5748682263096646,18.741945235581024,2009-04-09T08:10:54.020Z_0
2009-04-09T08:10:54.020Z,example_data/2009-04-09T08:10:54.020Z_US_ELK_BHZ.SAC,125.85671,27.657135,322.60287,0.714024051245794,27.407536380411106,2009-04-09T08:10:54.020Z_0
2009-04-09T08:10:54.020Z,example_data/2009-04-09T08:10:54.020Z_TA_120A_BHZ.SAC,135.59563,28.233269,326.16437,0.8835418679117703,11.98851335676083,2009-04-09T08:10:54.020Z_0
2009-04-09T08:10:54.020Z,example_data/2009-04-09T08:10:54.020Z_TA_U15A_BHZ.SAC,130.69159,28.585142,323.85977,1.072224416694841,15.76175476464859,2009-04-09T08:10:54.020Z_0
2009-04-09T08:10:54.020Z,example_data/2009-04-09T08:10:54.020Z_TA_220A_BHZ.SAC,136.1774,28.639828,325.92892,2.0525500077992915,30.461882697815263,2009-04-09T08:10:54.020Z_0
2009-04-09T08:10:54.020Z,example_data/2009-04-09T08:10:54.020Z_TA_320A_BHZ.SAC,136.64401,29.103115,325.59244,0.7981101928619875,11.24005584017708,2009-04-09T08:10:54.020Z_0
2009-04-09T08:10:54.020Z,example_data/2009-04-09T08:10:54.020Z_AE_X16A_BHZ.SAC,132.72067,29.419731,323.7952,1.3110963649358642,41.74983479770499,2009-04-09T08:10:54.020Z_0
2009-04-09T08:10:54.020Z,example_data/2009-04-09T08:10:54.020Z_TA_X16A_BHZ.SAC,132.72067,29.419731,323.7952,1.3255626555855688,46.62677888073311,2009-04-09T08:10:54.020Z_0
2009-04-09T08:10:54.020Z,example_data/2009-04-09T08:10:54.020Z_TA_R11A_BHZ.SAC,127.573456,29.763403,321.1236,1.1317357004717152,94.03884169703498,2009-04-09T08:10:54.020Z_0
